tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Indian Wells Masters,M,Hard,Roger Federer,88.33333333333333,3.0,47.333333333333336,0.7310378533997143,0.8304232804232804,0.7222222222222222,0.4057824623458639,0.6408730158730158,2012
Montpellier,A,Hard,Tomas Berdych,83.75,7.0,66.5,0.7365268843806696,1.0357142857142858,0.8666666666666667,0.4337541455985652,0.4526785714285714,2012
Zagreb,A,Hard,Mikhail Youzhny,101.0,39.0,87.2,0.7143250499129179,0.4616161616161616,0.4166666666666666,0.4015089186176143,0.4484415584415585,2012
Moscow,A,Hard,Andreas Seppi,88.25,25.0,73.25,0.7043053453972763,0.4794642857142857,0.4166666666666666,0.4719251336898395,0.575595238095238,2012
Stockholm,A,Hard,Tomas Berdych,104.0,6.0,33.25,0.6866908351739812,0.9388888888888888,0.6694444444444444,0.3979166666666666,0.4767857142857143,2012
Shanghai Masters,M,Hard,Novak Djokovic,98.2,2.0,23.2,0.7392054627165234,0.6041666666666666,0.1666666666666666,0.455062848812388,0.6091330891330891,2012
Santiago,A,Clay,Horacio Zeballos,121.6,73.0,69.8,0.6816444480704904,0.5026663695781343,0.4333333333333333,0.3944332796450775,0.3982967032967033,2013
Montpellier,A,Hard,Richard Gasquet,91.5,10.0,64.0,0.6857477500569606,0.59375,0.5875,0.4706839674049731,0.5104166666666666,2013
Australian Open,G,Hard,Novak Djokovic,156.71428571428572,1.0,26.714285714285715,0.7740149977484487,0.4791750791225581,0.6230158730158729,0.425717622378753,0.4962370962370962,2013
Sao Paulo,A,Clay,David Nalbandian,104.5,93.0,93.5,0.709632463141326,0.7121119281045751,0.3670454545454545,0.4086411273911273,0.6625,2013
Buenos Aires,A,Clay,David Ferrer,86.0,4.0,84.0,0.6683907742951225,0.0987179487179487,0.5857142857142856,0.488174513757652,0.484992784992785,2013
Queen's Club,A,Grass,Andy Murray,102.2,2.0,82.6,0.6817621317935251,0.4389419404125286,0.7166666666666667,0.4196791213708353,0.3491883116883116,2013
s Hertogenbosch,A,Grass,Nicolas Mahut,80.8,240.0,57.8,0.6999563639704194,0.8232323232323232,0.9714285714285716,0.4158362743294249,0.4790476190476191,2013
Eastbourne,A,Grass,Feliciano Lopez,93.2,39.0,37.2,0.7411925666193614,0.9345454545454546,0.6666666666666667,0.3448255421925655,0.3714285714285714,2013
Wimbledon,G,Grass,Andy Murray,154.28571428571428,2.0,42.71428571428572,0.7043617241427549,0.7521258503401361,0.7410779696493982,0.4234248964290381,0.4616968465707961,2013
Bastad,A,Clay,Carlos Berlocq,106.2,74.0,77.8,0.6807057512113269,0.1882828282828283,0.7226190476190476,0.4581800757993483,0.4482142857142858,2013
Newport,A,Grass,Nicolas Mahut,88.8,127.0,104.2,0.6892467733905948,0.807635175282234,0.5377777777777778,0.4436059980658814,0.4774786324786325,2013
Stuttgart,A,Clay,Fabio Fognini,81.0,31.0,111.4,0.6548977313352947,0.2715909090909091,0.3828571428571429,0.4704459372956284,0.5175824175824176,2013
Bogota,A,Hard,Ivo Karlovic,89.2,155.0,167.6,0.7977437125818947,1.7325757575757574,0.6,0.2666158613009598,0.3233333333333333,2013
